1.2739,3.4672e+05,121.87,0,1.5338,7850
1.2741,3.474e+05,122.48,0,1.5354,7848.5
1.2744,3.4786e+05,122.32,0,1.542,7847
1.2746,3.4929e+05,122.27,0,1.5425,7845.5
1.2749,3.4632e+05,122.28,0,1.5367,7844
1.2751,3.6032e+05,127.3,0,1.5316,7842.5
1.2754,3.574e+05,126.16,0,1.5357,7841
1.2756,3.5723e+05,135.9,0,1.5424,7839.5
1.2758,3.4844e+05,121.88,0,1.5435,7837.9
1.2761,3.4858e+05,122.84,0,1.5344,7836.4
1.2763,3.6449e+05,128.98,0,1.5303,7834.9
1.2766,3.6097e+05,128.94,0,1.5331,7833.4
1.2768,3.5159e+05,124.77,0,1.5353,7831.9
1.2771,3.4213e+05,119.72,0,1.5398,7830.4
1.2773,3.5656e+05,138.17,0,1.5293,7828.9
1.2776,3.6371e+05,141.34,0,1.5238,7827.4
1.2778,3.605e+05,148.86,0,1.5234,7825.9
1.2781,3.7473e+05,148.62,0,1.5328,7824.4
1.2783,3.8047e+05,141.08,0,1.5334,7822.9
1.2786,3.7607e+05,132.67,0,1.5361,7821.3
1.2788,3.5961e+05,127.83,0,1.5282,7819.8
1.279,3.5236e+05,124.75,0,1.529,7818.3
1.2793,3.4879e+05,122.99,0,1.5384,7816.8
1.2795,3.4993e+05,122.27,0,1.5441,7815.3
1.2798,3.5641e+05,126.84,0,1.5337,7813.8
1.28,3.6617e+05,130.98,0,1.5272,7812.3
1.2803,3.6681e+05,128.88,0,1.5296,7810.8
1.2805,3.8076e+05,133.22,0,1.5395,7809.3
1.2808,3.8868e+05,136.43,0,1.5391,7807.8
1.281,3.8294e+05,134.78,0,1.531,7806.3
1.2813,3.6909e+05,129.78,0,1.5233,7804.8
1.2815,3.6841e+05,129.46,0,1.5241,7803.3
1.2818,3.6288e+05,127.2,0,1.5332,7801.8
1.282,3.5973e+05,127.18,0,1.5397,7800.3
1.2823,3.7173e+05,131.2,0,1.5348,7798.8
1.2825,3.6935e+05,130.54,0,1.5274,7797.3
1.2828,3.6587e+05,131.7,0,1.5219,7795.7
1.283,3.6449e+05,128.91,0,1.5293,7794.2
1.2832,3.7358e+05,131.51,0,1.5345,7792.7
1.2835,3.8274e+05,134.64,0,1.528,7791.2
1.2837,3.8095e+05,135.01,0,1.5212,7789.7
1.284,3.8037e+05,133.93,0,1.5216,7788.2
1.2842,3.7673e+05,132.58,0,1.5324,7786.7
1.2845,3.7433e+05,130.94,0,1.5385,7785.2
1.2847,3.7557e+05,131.49,0,1.5357,7783.7
1.285,3.9279e+05,319.06,0,1.5217,7782.2
1.2852,3.8572e+05,134.49,0,1.5187,7780.7
1.2855,3.8475e+05,135.1,0,1.5269,7779.2
1.2857,3.7981e+05,134.72,0,1.5311,7777.7
1.286,3.8229e+05,135.49,0,1.5349,7776.2
1.2862,3.8898e+05,136.08,0,1.5238,7774.7
1.2865,3.8777e+05,136.29,0,1.5179,7773.2
1.2867,3.9069e+05,136.3,0,1.5282,7771.7
1.287,3.8831e+05,136.36,0,1.5366,7770.2
1.2872,3.9441e+05,138.6,0,1.5343,7768.7
1.2875,4.039e+05,140.44,0,1.5294,7767.2
1.2877,4.0064e+05,172.36,0,1.5132,7765.7
1.288,3.9417e+05,139.07,0,1.5225,7764.2
1.2882,3.9156e+05,138.1,0,1.533,7762.7
1.2885,3.93e+05,137.4,0,1.5337,7761.2
1.2887,3.9757e+05,138.91,0,1.5269,7759.7
1.289,3.9609e+05,139.91,0,1.5225,7758.2
1.2892,4.1142e+05,314.56,0,1.5265,7756.7
1.2894,4.0158e+05,140.86,0,1.5341,7755.2
1.2897,3.9431e+05,137.97,0,1.537,7753.7
1.2899,4.1113e+05,143.33,0,1.5244,7752.3
1.2902,4.2817e+05,150.49,0,1.5151,7750.8
1.2904,4.7011e+05,163.27,0,1.5258,7749.3
1.2907,4.7104e+05,163.15,0,1.5326,7747.8
1.2909,4.5109e+05,157.18,0,1.534,7746.3
1.2912,4.1403e+05,145.48,0,1.5212,7744.8
1.2914,4.1322e+05,144.83,0,1.5149,7743.3
1.2917,4.1851e+05,148.53,0,1.5177,7741.8
