1395.866870;8.485e-79;2.804e-03;27304.2318;156;156;2;1;;
1396.478950;9.787e-66;1.368e-03;20841.3430;84;88;5;4;;
1397.147960;2.471e-77;1.038e+01;28278.3145;140;144;4;3;;
1398.109800;2.231e-77;1.040e+01;28293.4704;136;140;4;3;;
1399.972430;2.219e-43;1.495e-02;10751.7922;88;84;1;1;;
1400.032150;2.803e-77;1.044e+01;28252.8575;140;144;4;3;;
1400.473140;2.469e-77;1.045e+01;28272.9925;136;140;4;3;;
1401.934830;5.539e-59;1.023e-02;18082.3453;96;92;3;3;;
1403.514930;5.718e-35;1.760e-02;6790.4040;84;80;0;0;;
1405.971570;3.312e-54;5.528e-04;15226.4591;100;104;2;1;;
1406.069510;1.187e-74;5.274e+00;26898.7276;164;168;1;0;;
1406.424420;1.868e-61;1.182e-03;18790.1565;88;92;4;3;;
1406.428080;3.262e-76;1.020e+01;27752.5839;148;152;3;2;;
1406.669420;1.091e-74;5.287e+00;26911.2971;160;164;1;0;;
1406.973240;1.026e-68;1.603e-03;22261.8211;76;80;6;5;;
1407.219940;2.964e-76;1.021e+01;27766.7500;144;148;3;2;;
1409.168270;2.749e-75;8.679e+00;27290.9304;156;160;2;1;;
1409.254680;1.418e-74;5.313e+00;26862.7141;164;168;1;0;;
1409.376870;1.262e-74;5.319e+00;26881.7941;160;164;1;0;;
1409.445250;3.762e-76;1.026e+01;27723.6826;148;152;3;2;;
1409.736270;3.328e-76;1.027e+01;27743.3364;144;148;3;2;;
1409.871970;2.512e-75;8.692e+00;27304.2318;152;156;2;1;;
1412.287110;3.226e-75;8.738e+00;27258.4953;156;160;2;1;;
1412.459800;2.862e-75;8.741e+00;27277.8202;152;156;2;1;;
1413.017300;1.299e-78;5.134e-04;26636.2959;52;56;9;8;;
1415.802200;1.654e-60;8.467e-03;18770.1383;100;96;3;3;;
1417.220290;1.071e-67;6.185e-03;22118.5903;104;100;4;4;;
1417.731610;2.332e-51;1.304e-02;14507.1725;92;88;2;2;;
1418.876170;1.322e-78;5.196e-04;26633.4664;52;56;9;8;;
1422.319370;8.464e-50;2.752e-04;12998.4183;104;108;1;0;;
1423.493780;1.079e-68;1.661e-03;22253.9195;76;80;6;5;;
1423.574750;2.880e-69;4.798e-03;22816.1897;108;104;4;4;;
1425.507270;8.427e-72;1.677e-03;23704.5053;68;72;7;6;;
1426.779760;2.427e-43;1.582e-02;10737.2973;88;84;1;1;;
1428.499340;4.784e-75;1.328e-03;25167.4067;60;64;8;7;;
1429.562100;6.237e-35;1.860e-02;6776.3156;84;80;0;0;;
1431.062830;2.013e-61;1.245e-03;18778.4150;88;92;4;3;;
1431.182680;4.893e-57;9.358e-04;16651.1626;92;96;3;2;;
1435.926750;6.855e-53;1.102e-02;15201.7572;96;92;2;2;;
1437.207470;7.546e-79;4.889e-03;27402.5337;136;136;4;3;;
1437.300990;4.915e-75;1.353e-03;25163.1794;60;64;8;7;;
1437.866280;8.744e-72;1.721e-03;23698.5938;68;72;7;6;;
1439.345650;6.858e-79;4.911e-03;27422.5241;136;136;4;3;;
1445.132810;1.824e-60;9.005e-03;18754.2824;100;96;3;3;;
1447.668030;1.263e-77;4.299e-03;26805.1895;144;144;3;2;;
1447.878480;1.996e-64;1.626e-03;20231.7362;80;84;5;4;;
1449.081670;7.388e-76;1.793e-03;25809.4136;160;160;1;0;;
1449.530340;7.089e-45;1.356e-02;11435.1966;92;88;1;1;;
1450.192980;1.132e-77;4.323e-03;26828.1215;144;144;3;2;;
1450.303580;1.579e-52;6.335e-04;14438.3155;96;100;2;1;;
1451.365850;1.346e-76;3.272e-03;26272.3168;152;152;2;1;;
1452.442350;6.429e-76;1.805e-03;25838.4881;160;160;1;0;;
1454.057280;3.190e-69;5.117e-03;22799.6916;108;104;4;4;;
1454.314230;1.189e-76;3.293e-03;26298.2697;152;152;2;1;;
1454.724450;1.702e-75;1.155e+01;27407.1453;136;140;4;3;;
1455.422050;4.833e-62;7.361e-03;19464.9061;104;100;3;3;;
1455.695320;1.533e-75;1.157e+01;27422.5241;132;136;4;3;;
1456.945550;7.609e-71;3.858e-03;23516.8658;112;108;4;4;;
1457.112620;1.831e-36;1.610e-02;7474.2926;88;84;0;0;;
1457.546070;1.925e-75;1.162e+01;27382.1951;136;140;4;3;;
1458.008990;1.692e-75;1.162e+01;27402.5337;132;136;4;3;;
1459.517850;5.329e-57;9.926e-04;16637.6839;92;96;3;2;;
1464.396800;5.260e-48;3.122e-04;12154.7685;100;104;1;0;;
1464.541380;3.141e-74;1.141e+01;26813.7731;144;148;3;2;;
1465.131150;2.188e-72;5.877e+00;25825.7993;160;164;1;0;;
1465.246870;7.556e-53;1.171e-02;15185.9157;96;92;2;2;;
1465.348870;2.849e-74;1.142e+01;26828.1215;140;144;3;2;;
1465.743710;2.007e-72;5.886e+00;25838.4881;156;160;1;0;;
1467.431350;2.117e-64;1.693e-03;20222.4360;80;84;5;4;;
1467.487530;3.613e-74;1.148e+01;26785.3700;144;148;3;2;;
1467.765430;3.665e-73;9.683e+00;26284.8185;152;156;2;1;;
1467.802990;3.190e-74;1.148e+01;26805.1895;140;144;3;2;;
1468.265670;2.607e-72;5.916e+00;25790.2296;160;164;1;0;;
1468.406580;2.316e-72;5.918e+00;25809.4136;156;160;1;0;;
1468.480300;3.344e-73;9.696e+00;26298.2697;148;152;2;1;;
1470.820950;4.290e-73;9.744e+00;26252.8617;152;156;2;1;;
1471.019590;3.801e-73;9.749e+00;26272.3168;148;152;2;1;;
1474.135650;6.503e-78;5.779e-04;26295.4429;48;52;9;8;;
1477.396900;1.567e-67;1.996e-03;21714.8672;72;76;6;5;;
1478.500230;7.803e-45;1.439e-02;11419.5488;92;88;1;1;;
1479.099230;6.602e-78;5.839e-04;26293.0681;48;52;9;8;;
1479.746400;1.958e-54;9.820e-03;15905.5414;100;96;2;2;;
1481.246310;5.218e-60;1.461e-03;18117.9291;84;88;4;3;;
1482.567510;1.739e-52;6.766e-04;14422.9739;96;100;2;1;;
1485.436000;2.011e-36;1.706e-02;7458.9937;88;84;0;0;;
1486.589670;5.359e-62;7.845e-03;19448.0616;104;100;3;3;;
1487.458910;1.539e-81;8.738e-05;27561.5386;36;40;10;9;;
1488.110180;2.417e-81;5.159e-01;29373.3195;64;68;10;9;;
1488.409150;1.785e-72;2.996e-03;24235.2954;116;112;4;4;;
1488.993700;8.469e-71;4.122e-03;23499.5168;112;108;4;4;;
1489.375160;2.480e-81;5.178e-01;29368.4101;64;68;10;9;;
1489.693980;1.549e-81;8.776e-05;27560.4840;36;40;10;9;;
1491.384300;1.995e-81;5.373e-01;29406.9736;60;64;10;9;;
1492.174700;2.030e-81;5.385e-01;29403.6204;60;64;10;9;;
1492.425190;1.639e-67;2.057e-03;21707.7009;72;76;6;5;;
1493.230390;3.604e-74;1.617e-03;24760.1897;56;60;8;7;;
1493.272070;1.263e-63;6.322e-03;20180.6276;108;104;3;3;;
1493.307200;9.060e-71;2.079e-03;23228.4932;64;68;7;6;;
1494.023860;5.180e-77;5.724e-03;26542.8772;132;132;4;3;;
1496.195650;4.721e-77;5.750e-03;26562.3179;132;132;4;3;;
1497.451480;1.992e-46;1.226e-02;12144.6413;96;92;1;1;;
1500.844570;5.865e-48;3.361e-04;12137.4412;100;104;1;0;;
1500.928580;3.689e-74;1.643e-03;24756.5159;56;60;8;7;;
1504.086850;5.586e-60;1.530e-03;18107.0623;84;88;4;3;;
1504.362140;9.360e-71;2.124e-03;23223.2277;64;68;7;6;;
1505.178740;1.213e-75;5.040e-03;25877.0164;140;140;3;2;;
1507.744250;1.089e-75;5.062e-03;25899.4010;140;140;3;2;;
1507.877620;1.367e-73;2.086e-03;24744.9841;156;156;1;0;;
1508.190840;1.774e-55;1.154e-03;15924.9041;88;92;3;2;;
1509.101090;5.116e-38;1.470e-02;8186.2878;92;88;0;0;;
1509.536610;1.795e-74;3.819e-03;25275.8334;148;148;2;1;;
1511.084040;2.171e-54;1.046e-02;15888.6191;100;96;2;2;;
1511.261670;1.192e-73;2.099e-03;24773.5568;156;156;1;0;;
1511.823550;1.107e-73;1.276e+01;26546.6900;132;136;4;3;;
1512.515440;1.590e-74;3.843e-03;25301.2577;148;148;2;1;;
1512.808310;9.950e-74;1.278e+01;26562.3179;128;132;4;3;;
1514.581160;1.248e-73;1.282e+01;26522.3199;132;136;4;3;;
1515.070210;1.095e-73;1.283e+01;26542.8772;128;132;4;3;;
1517.905750;3.690e-74;2.219e-03;24970.5031;120;116;4;4;;
1520.588530;3.893e-63;2.017e-03;19634.2916;76;80;5;4;;
1521.843850;4.974e-56;8.684e-03;16632.4307;104;100;2;2;;
1521.959630;1.996e-72;3.207e-03;24217.1262;116;112;4;4;;
1522.297150;2.864e-72;1.264e+01;25884.8481;140;144;3;2;;
1523.123100;2.594e-72;1.267e+01;25899.4010;136;140;3;2;;
1524.085970;3.865e-70;6.503e+00;24760.7325;156;160;1;0;;
1524.712950;3.540e-70;6.511e+00;24773.5568;152;156;1;0;;
1525.174840;3.286e-72;1.272e+01;25857.0203;140;144;3;2;;
1525.517340;2.897e-72;1.273e+01;25877.0164;136;140;3;2;;
1526.135240;4.655e-71;1.072e+01;25287.6379;148;152;2;1;;
1526.242080;1.408e-63;6.751e-03;20162.8102;108;104;3;3;;
1526.863840;4.241e-71;1.074e+01;25301.2577;144;148;2;1;;
1527.171620;4.592e-70;6.543e+00;24725.6901;156;160;1;0;;
1527.332690;4.075e-70;6.546e+00;24744.9841;152;156;1;0;;
1528.591410;2.207e-46;1.304e-02;12127.8348;96;92;1;1;;
1529.130210;5.433e-71;1.078e+01;25256.2398;148;152;2;1;;
1529.301070;2.955e-65;5.346e-03;20916.3979;112;108;3;3;;
1529.356090;4.807e-71;1.079e+01;25275.8334;144;148;2;1;;
1529.489520;7.489e-51;7.794e-04;13656.4262;92;96;2;1;;
1532.989220;1.604e-80;6.766e-01;29014.2687;60;64;10;9;;
1534.150940;1.642e-80;6.789e-01;29009.8378;60;64;10;9;;
1534.274980;2.811e-77;6.268e-04;25976.6747;44;48;9;8;;
1534.578790;1.919e-55;1.216e-03;15912.3679;88;92;3;2;;
1536.552140;1.310e-80;7.064e-01;29049.6322;56;60;10;9;;
1537.266370;1.330e-80;7.077e-01;29046.7025;56;60;10;9;;
1538.387890;2.846e-77;6.320e-04;25974.7308;44;48;9;8;;
1538.496470;4.105e-63;2.089e-03;19625.7912;76;80;5;4;;
1539.722820;5.657e-38;1.561e-02;8169.7652;92;88;0;0;;
1541.261340;1.120e-80;2.469e-04;27328.0498;32;36;10;9;;
1542.921460;1.125e-80;2.476e-04;27327.2925;32;36;10;9;;
1543.682400;4.944e-48;1.103e-02;12879.2915;100;96;1;1;;
1545.374210;6.618e-76;1.537e-03;25721.4827;124;120;4;4;;
1545.751900;3.291e-46;3.835e-04;11315.5738;96;100;1;0;;
1547.688090;2.141e-66;2.475e-03;21190.4031;68;72;6;5;;
1550.375250;3.345e-75;6.663e-03;25695.1693;128;128;4;3;;
1552.571410;3.057e-75;6.692e-03;25714.0040;128;128;4;3;;
1552.884490;4.145e-74;2.379e-03;24951.5499;120;116;4;4;;
1555.181220;5.548e-56;9.268e-03;16614.4348;104;100;2;2;;
1556.285470;1.306e-58;1.804e-03;17468.4561;80;84;4;3;;
1557.315750;2.411e-73;1.952e-03;24375.3656;52;56;8;7;;
1559.423410;1.251e-39;1.337e-02;8925.5699;96;92;0;0;;
1559.664370;8.188e-51;8.264e-04;13642.0928;92;96;2;1;;
1560.738170;8.698e-70;2.565e-03;22775.0065;60;64;7;6;;
1561.244950;2.229e-66;2.541e-03;21183.9611;68;72;6;5;;
1562.170110;1.127e-57;7.614e-03;17381.5460;108;104;2;2;;
1562.353110;1.099e-73;5.870e-03;24959.9668;136;136;3;2;;
1563.458580;6.195e-67;4.436e-03;21671.2863;116;112;3;3;;
1563.948280;2.459e-73;1.977e-03;24372.2249;52;56;8;7;;
1564.027930;3.311e-65;5.719e-03;20897.6291;112;108;3;3;;
1564.946590;9.899e-74;5.897e-03;24981.7434;136;136;3;2;;
1566.582270;2.413e-71;2.413e-03;23689.6575;152;152;1;0;;
1567.498470;2.271e-72;4.432e-03;24289.5218;144;144;2;1;;
1568.315970;3.486e-78;4.904e-03;26980.8370;96;96;7;6;;
1568.475710;6.758e-72;1.398e+01;25698.0997;128;132;4;3;;
1569.479440;6.062e-72;1.400e+01;25714.0040;124;128;4;3;;
1569.497150;3.328e-78;4.920e-03;26990.7368;96;96;7;6;;
1569.978540;2.110e-71;2.428e-03;23717.6594;152;152;1;0;;
1570.495600;2.016e-72;4.456e-03;24314.3525;144;144;2;1;;
1570.519120;8.948e-70;2.612e-03;22770.3711;60;64;7;6;;
1570.750510;9.991e-78;9.598e-04;26487.1969;128;124;4;4;;
1571.168050;7.598e-72;1.405e+01;25674.3765;128;132;4;3;;
1571.687610;6.653e-72;1.406e+01;25695.1693;124;128;4;3;;
1575.196120;1.877e-79;1.460e-01;28207.3626;68;72;9;8;;
1576.215380;1.922e-79;1.463e-01;28202.5602;68;72;9;8;;
1576.543840;9.674e-80;8.844e-01;28673.9837;56;60;10;9;;
1576.989760;5.512e-48;1.176e-02;12861.3257;100;96;1;1;;
1577.330480;1.389e-58;1.877e-03;17458.4629;80;84;4;3;;
1577.605040;9.875e-80;8.868e-01;28670.0287;56;60;10;9;;
1579.726990;2.462e-70;1.391e+01;24966.9630;136;140;3;2;;
1579.973200;3.641e-46;4.096e-04;11299.3183;96;100;1;0;;
1580.433750;7.805e-80;9.258e-01;28711.2921;52;56;10;9;;
1580.574490;2.225e-70;1.393e+01;24981.7434;132;136;3;2;;
1581.073370;7.905e-80;9.270e-01;28708.7753;52;56;10;9;;
1581.696040;7.466e-76;1.650e-03;25701.7874;124;120;4;4;;
1582.538110;2.815e-70;1.398e+01;24939.7818;136;140;3;2;;
1582.910400;2.477e-70;1.399e+01;24959.9668;132;136;3;2;;
1582.955140;6.506e-68;7.147e+00;23704.6828;152;156;1;0;;
1583.598340;5.950e-68;7.155e+00;23717.6594;148;152;1;0;;
1584.303400;5.602e-69;1.178e+01;24300.5447;144;148;2;1;;
1585.048470;5.095e-69;1.180e+01;24314.3525;140;144;2;1;;
1585.534400;5.754e-54;1.421e-03;15221.8135;84;88;3;2;;
1585.993270;7.706e-68;7.188e+00;23670.2465;152;156;1;0;;
1586.175860;6.829e-68;7.191e+00;23689.6575;148;152;1;0;;
1587.240070;6.517e-69;1.185e+01;24269.7802;144;148;2;1;;
1587.494570;5.757e-69;1.185e+01;24289.5218;140;144;2;1;;
1587.840560;4.783e-81;4.749e-04;27780.5695;68;68;9;8;;
1588.173310;1.086e-49;9.868e-03;13638.2858;104;100;1;1;;
1588.455580;4.686e-81;4.755e-04;27784.8639;68;68;9;8;;
1592.355700;1.393e-39;1.424e-02;8907.8154;96;92;0;0;;
1592.984130;3.543e-75;5.630e+00;26990.7368;92;96;7;6;;
1593.232860;6.001e-80;5.797e-04;27117.2390;28;32;10;9;;
1593.287640;1.032e-76;6.471e-04;25680.5867;40;44;9;8;;
1593.321410;6.783e-62;2.497e-03;19059.9172;72;76;5;4;;
1593.967290;1.187e-79;5.031e-04;27266.5754;132;128;4;4;;
1594.385760;6.020e-80;5.809e-04;27116.7433;28;32;10;9;;
1594.557510;3.718e-75;5.642e+00;26980.8370;92;96;7;6;;
1595.695400;1.163e-68;3.593e-03;22444.3356;120;116;3;3;;
1596.603050;1.042e-76;6.512e-04;25679.0458;40;44;9;8;;
1597.479170;1.265e-57;8.146e-03;17362.4890;108;104;2;2;;
1599.886550;6.976e-67;4.753e-03;21651.5926;116;112;3;3;;
1600.678510;2.284e-59;6.608e-03;18151.9833;112;108;2;2;;
1606.281800;2.021e-73;7.717e-03;24860.5253;124;124;4;3;;
1608.027180;2.687e-41;1.212e-02;9691.2911;100;96;0;0;;
1608.319110;1.132e-77;1.032e-03;26466.8071;128;124;4;4;;
1608.493700;1.853e-73;7.750e-03;24878.7032;124;124;4;3;;
1609.123480;3.172e-49;9.573e-04;12898.0490;88;92;2;1;;
1609.601260;7.115e-62;2.574e-03;19052.2090;72;76;5;4;;
1609.974200;6.182e-54;1.487e-03;15210.2205;84;88;3;2;;
1617.218680;2.653e-81;1.765e-03;28092.6790;48;48;10;9;;
1617.640990;2.631e-81;1.766e-03;28094.4184;48;48;10;9;;
1617.764220;2.610e-65;3.064e-03;20689.1737;64;68;6;5;;
1618.785860;5.272e-79;1.150e+00;28353.1358;52;56;10;9;;
1619.180280;1.323e-78;1.201e-01;27754.1392;68;72;9;8;;
1619.210910;9.346e-72;6.795e-03;24055.1656;132;132;3;2;;
1619.284030;6.574e-77;5.728e-03;26386.6889;92;92;7;6;;
1619.749000;5.368e-79;1.153e+00;28349.6496;52;56;10;9;;
1620.489660;6.295e-77;5.746e-03;26395.9296;92;92;7;6;;
1620.554160;1.366e-78;1.205e-01;27747.8559;68;72;9;8;;
1620.640160;1.425e-72;2.332e-03;24013.5761;48;52;8;7;;
1621.820880;8.448e-72;6.828e-03;24076.2788;132;132;3;2;;
1622.109710;1.021e-78;1.148e-01;27784.8639;64;68;9;8;;
1623.050890;1.043e-78;1.150e-01;27780.5695;64;68;9;8;;
1623.051840;4.195e-79;1.208e+00;28392.6649;48;52;10;9;;
1623.618370;4.240e-79;1.209e+00;28390.5462;48;52;10;9;;
1623.635350;1.219e-49;1.055e-02;13619.1653;104;100;1;1;;
1624.703500;3.855e-70;1.520e+01;24862.4934;124;128;4;3;;
1625.207590;4.041e-69;2.779e-03;22644.5726;148;148;1;0;;
1625.266890;2.711e-70;5.115e-03;23314.5149;140;140;2;1;;
1625.731190;3.449e-70;1.523e+01;24878.7032;120;124;4;3;;
1625.962000;1.949e-70;2.817e-03;23234.5633;124;120;3;3;;
1626.253280;1.448e-72;2.355e-03;24010.9441;48;52;8;7;;
1627.329100;4.319e-70;1.528e+01;24839.4780;124;128;4;3;;
1627.663690;1.837e-44;4.705e-04;10500.1711;92;96;1;0;;
1627.703750;7.428e-69;3.153e-03;22344.7382;56;60;7;6;;
1627.883550;3.773e-70;1.529e+01;24860.5253;120;124;4;3;;
1628.271560;2.414e-70;5.142e-03;23338.6914;140;140;2;1;;
1628.606040;3.545e-69;2.796e-03;22671.9387;148;148;1;0;;
1629.879140;2.704e-65;3.133e-03;20683.4407;64;68;6;5;;
1630.877600;2.122e-51;8.781e-03;14420.7377;108;104;1;1;;
1631.466800;2.915e-57;2.222e-03;16842.5688;76;80;4;3;;
1631.936880;2.933e-80;4.616e-04;27377.9009;64;64;9;8;;
1632.574180;2.881e-80;4.623e-04;27381.6945;64;64;9;8;;
1632.674920;1.350e-79;5.419e-04;27245.5445;132;128;4;4;;
1633.757710;1.316e-68;3.855e-03;22423.7493;120;116;3;3;;
1636.249360;7.612e-69;3.201e-03;22340.7128;56;60;7;6;;
1636.853280;1.985e-68;1.519e+01;24061.2464;132;136;3;2;;
1637.203980;3.444e-49;1.008e-03;12884.7269;88;92;2;1;;
1637.324590;4.148e-61;5.663e-03;18942.8145;116;112;2;2;;
1637.725220;1.790e-68;1.521e+01;24076.2788;128;132;3;2;;
1637.921120;2.577e-59;7.080e-03;18131.8829;112;108;2;2;;
1639.598910;2.261e-68;1.526e+01;24034.7776;132;136;3;2;;
1640.003740;1.986e-68;1.527e+01;24055.1656;128;132;3;2;;
1641.752440;1.038e-65;7.804e+00;22658.7923;148;152;1;0;;
1642.287560;6.354e-67;1.286e+01;23324.6754;140;144;2;1;;
1642.413760;9.481e-66;7.816e+00;22671.9387;144;148;1;0;;
1642.954660;7.169e-74;6.030e+00;26373.4646;92;96;7;6;;
1643.051990;5.769e-67;1.288e+01;23338.6914;136;140;2;1;;
1643.091370;2.498e-79;1.203e-03;26929.6068;24;28;10;9;;
1643.272070;3.012e-41;1.293e-02;9672.3017;100;96;0;0;;
1643.812970;2.503e-79;1.204e-03;26929.3329;24;28;10;9;;
1644.719090;6.148e-74;6.043e+00;26395.9296;88;92;7;6;;
1644.743590;1.226e-65;7.851e+00;22625.0366;148;152;1;0;;
1644.909730;7.627e-74;6.055e+00;26361.0632;92;96;7;6;;
1644.949200;1.085e-65;7.855e+00;22644.5726;144;148;1;0;;
1645.167290;7.367e-67;1.293e+01;23294.6145;140;144;2;1;;
1645.451940;6.498e-67;1.294e+01;23314.5149;136;140;2;1;;
1646.215180;6.431e-74;6.055e+00;26386.6889;88;92;7;6;;
1650.728650;3.084e-57;2.302e-03;16833.4431;76;80;4;3;;
1650.999340;3.144e-76;6.244e-04;25407.7422;36;40;9;8;;
1653.579170;3.167e-76;6.273e-04;25406.5721;36;40;9;8;;
1653.885800;1.334e-80;2.635e-03;27815.7965;44;44;10;9;;
1654.208540;2.895e-72;2.114e-03;24040.9608;128;124;3;3;;
1654.316830;1.326e-80;2.639e-03;27817.1799;44;44;10;9;;
1654.863730;5.087e-43;1.094e-02;10482.5775;104;100;0;0;;
1659.648050;2.016e-44;4.986e-04;10484.9933;92;96;1;0;;
1659.716790;2.582e-78;1.487e+00;28052.3426;48;52;10;9;;
1660.584480;2.623e-78;1.490e+00;28049.3132;48;52;10;9;;
1661.756430;1.136e-71;8.890e-03;24040.0310;120;120;4;3;;
1663.139420;1.662e-52;1.747e-03;14542.7518;80;84;3;2;;
1663.975720;1.045e-71;8.926e-03;24057.5070;120;120;4;3;;
1664.421370;2.023e-78;1.568e+00;28094.4184;44;48;10;9;;
1664.789680;5.873e-78;8.378e-02;27349.4790;64;68;9;8;;
1664.916060;2.041e-78;1.570e+00;28092.6790;44;48;10;9;;
1665.581240;2.215e-70;3.027e-03;23213.1220;124;120;3;3;;
1665.990800;1.052e-60;3.085e-03;18509.3883;68;72;5;4;;
1666.067080;6.043e-78;8.398e-02;27343.7707;64;68;9;8;;
1667.937710;4.378e-78;7.821e-02;27381.6945;60;64;9;8;;
1668.471570;2.395e-51;9.399e-03;14400.4722;108;104;1;1;;
1668.801610;4.461e-78;7.831e-02;27377.9009;60;64;9;8;;
1669.403110;1.127e-75;6.622e-03;25810.2409;88;88;7;6;;
1670.624130;1.083e-75;6.644e-03;25818.8155;88;88;7;6;;
1671.751590;3.693e-53;7.748e-03;15225.7368;112;108;1;1;;
1672.065560;6.763e-63;4.779e-03;19753.0883;120;116;2;2;;
1674.729920;1.536e-79;4.229e-04;26995.2988;60;60;9;8;;
1675.381110;1.512e-79;4.233e-04;26998.6026;60;60;9;8;;
1675.763980;7.426e-70;7.827e-03;23163.7140;128;128;3;2;;
1676.452440;4.707e-61;6.079e-03;18921.6936;116;112;2;2;;
1678.380040;6.736e-70;7.865e-03;23184.1134;128;128;3;2;;
1680.383800;3.759e-74;1.490e-03;24862.4934;132;128;3;3;;
1680.521920;2.043e-68;1.642e+01;24040.9608;120;124;4;3;;
1680.668800;1.098e-60;3.168e-03;18502.4598;68;72;5;4;;
1681.578830;1.823e-68;1.645e+01;24057.5070;116;120;4;3;;
1682.850120;3.038e-68;5.876e-03;22351.9275;136;136;2;1;;
1683.070680;7.385e-72;2.748e-03;23675.4301;44;48;8;7;;
1683.079530;2.281e-68;1.651e+01;24018.7079;120;124;4;3;;
1683.673550;1.988e-68;1.652e+01;24040.0310;116;120;4;3;;
1683.759450;6.389e-67;3.186e-03;21610.8551;144;144;1;0;;
1685.640180;1.774e-52;1.819e-03;14532.0978;80;84;3;2;;
1685.852440;2.715e-68;5.907e-03;22375.3940;136;136;2;1;;
1687.150520;5.623e-67;3.205e-03;21637.5249;144;144;1;0;;
1687.534400;2.827e-64;3.785e-03;20211.8936;60;64;6;5;;
1687.719290;7.484e-72;2.771e-03;23673.2782;44;48;8;7;;
1688.756770;5.944e-80;3.893e-03;27560.4840;40;40;10;9;;
1689.132870;1.195e-47;1.175e-03;12164.0771;84;88;2;1;;
1689.188010;5.915e-80;3.896e-03;27561.5386;40;40;10;9;;
1690.499510;8.164e-79;2.250e-03;26765.6348;20;24;10;9;;
1690.873230;8.169e-79;2.251e-03;26765.5389;20;24;10;9;;
1690.882560;1.022e-74;2.331e+00;26516.4800;72;76;8;7;;
1692.048410;1.053e-74;2.337e+00;26510.5118;72;76;8;7;;
1692.413000;5.741e-43;1.170e-02;10462.3555;104;100;0;0;;
1693.689940;1.492e-66;1.647e+01;23168.8035;128;132;3;2;;
1693.825830;1.134e-72;6.389e+00;25795.6138;88;92;7;6;;
1694.096320;5.621e-68;3.860e-03;21938.3489;52;56;7;6;;
1694.589840;1.342e-66;1.649e+01;23184.1134;124;128;3;2;;
1695.296120;3.306e-72;2.276e-03;24018.7079;128;124;3;3;;
1695.683240;9.662e-73;6.397e+00;25818.8155;84;88;7;6;;
1695.689210;1.201e-72;6.407e+00;25783.9548;88;92;7;6;;
1696.370780;1.693e-66;1.654e+01;23143.1072;128;132;3;2;;
1696.811300;1.484e-66;1.655e+01;23163.7140;124;128;3;2;;
1697.102720;1.007e-72;6.406e+00;25810.2409;84;88;7;6;;
1698.245440;2.915e-64;3.857e-03;20206.8501;60;64;6;5;;
1699.329430;1.132e-77;1.910e+00;27772.1673;44;48;10;9;;
1699.887750;8.522e-45;9.825e-03;11298.5306;108;104;0;0;;
1700.098040;6.759e-65;1.395e+01;22361.1484;136;140;2;1;;
1700.103800;1.147e-77;1.913e+00;27769.5785;44;48;10;9;;
1700.485120;1.563e-63;8.481e+00;21624.1903;144;148;1;0;;
1700.884750;6.124e-65;1.397e+01;22375.3940;132;136;2;1;;
1701.166500;1.424e-63;8.487e+00;21637.5249;140;144;1;0;;
1701.453600;5.739e-68;3.909e-03;21934.9094;52;56;7;6;;
1702.921420;7.806e-65;1.402e+01;22331.8562;136;140;2;1;;
1703.238110;6.874e-65;1.403e+01;22351.9275;132;136;2;1;;
1703.429350;1.838e-63;8.525e+00;21591.1852;144;148;1;0;;
1703.659800;1.624e-63;8.527e+00;21610.8551;140;144;1;0;;
1704.434040;4.148e-76;9.531e-04;25698.0997;136;132;3;3;;
1704.550660;8.708e-78;2.024e+00;27817.1799;40;44;10;9;;
1704.860210;9.908e-65;3.956e-03;20581.8307;124;120;2;2;;
1704.975060;8.769e-78;2.025e+00;27815.7965;40;44;10;9;;
1706.709600;5.788e-56;2.739e-03;16241.0712;72;76;4;3;;
1706.954180;1.716e-76;3.953e-03;26040.9017;72;72;8;7;;
1707.203650;7.656e-76;5.450e-04;25158.6746;32;36;9;8;;
1707.858980;1.672e-76;3.958e-03;26046.2802;72;72;8;7;;
1709.118430;7.696e-76;5.468e-04;25157.8389;32;36;9;8;;
1709.282610;1.891e-77;4.673e-02;26964.7011;60;64;9;8;;
1710.060770;9.102e-43;5.762e-04;9709.4880;88;92;1;0;;
1710.464820;1.940e-77;4.683e-02;26959.5639;60;64;9;8;;
1710.754380;5.749e-55;6.779e-03;16052.3499;116;112;1;1;;
1711.444680;4.196e-53;8.314e-03;15204.3412;112;108;1;1;;
1712.689510;1.327e-77;4.160e-02;26998.6026;56;60;9;8;;
1713.020340;7.716e-63;5.139e-03;19730.9749;120;116;2;2;;
1713.476550;1.349e-77;4.165e-02;26995.2988;56;60;9;8;;
1715.123650;1.288e-47;1.230e-03;12151.7646;84;88;2;1;;
1716.183160;6.699e-79;3.574e-04;26633.4664;56;56;9;8;;
1716.805000;5.917e-70;1.020e-02;23234.7449;116;116;4;3;;
1716.839940;6.610e-79;3.578e-04;26636.2959;56;56;9;8;;
1718.665860;1.752e-74;7.593e-03;25252.3737;84;84;7;6;;
1719.023980;5.462e-70;1.024e-02;23251.4791;116;116;4;3;;
1719.893970;1.689e-74;7.617e-03;25260.2785;84;84;7;6;;
1721.705010;2.332e-79;5.678e-03;27327.2925;36;36;10;9;;
1722.128180;2.324e-79;5.683e-03;27328.0498;36;36;10;9;;
